527, 2105, 1.00000000
310, 1879, 1.00000000
643, 1086, 1.00000000
781, 1262, 1.00000000
216, 46, 1.00000000
382, 185, 1.00000000
426, 857, 0.00000000
290, 932, 0.00000000
614, 323, 0.00000000
370, 497, 0.00000000
416, 557, 0.00000000
792, 418, 1.00000000
183, 165, 0.00000000
420, 1068, 0.00000000
241, 1573, 1.00000000
367, 272, 0.00000000
65, 667, 1.00000000
678, 1712, 0.00000000
65, 318, 1.00000000
243, 189, 1.00000000
789, 901, 0.00000000
182, 1430, 0.00000000
90, 1865, 1.00000000
409, 586, 1.00000000
608, 301, 1.00000000
700, 13, 0.00000000
385, 35, 0.00000000
686, 160, 1.00000000
569, 280, 0.00000000
444, 737, 0.00000000
401, 2051, 1.00000000
129, 1118, 1.00000000
132, 1282, 0.00000000
529, 1865, 1.00000000
194, 257, 0.00000000
590, 1958, 0.00000000
108, 1588, 0.00000000
446, 1381, 1.00000000
101, 1720, 0.00000000
497, 2053, 0.00000000
595, 1572, 0.00000000
300, 1342, 0.00000000
539, 1542, 0.00000000
346, 298, 1.00000000
404, 2009, 0.00000000
532, 907, 1.00000000
419, 471, 1.00000000
515, 1155, 1.00000000
765, 493, 1.00000000
651, 1789, 0.00000000
142, 801, 1.00000000
155, 868, 1.00000000
722, 2029, 1.00000000
388, 86, 0.00000000
729, 1142, 0.00000000
647, 25, 1.00000000
419, 224, 1.00000000
401, 976, 1.00000000
539, 2055, 0.00000000
6, 1690, 1.00000000
352, 785, 0.00000000
503, 1476, 1.00000000
3, 527, 0.00000000
129, 423, 0.00000000
301, 1309, 0.00000000
816, 1904, 1.00000000
520, 60, 0.00000000
376, 2066, 0.00000000
166, 150, 0.00000000
298, 1151, 0.00000000
412, 2036, 0.00000000
786, 1011, 0.00000000
426, 775, 1.00000000
399, 1310, 0.00000000
493, 742, 0.00000000
211, 1872, 0.00000000
24, 25, 1.00000000
419, 312, 1.00000000
243, 1567, 0.00000000
398, 1165, 0.00000000
296, 1018, 0.00000000
278, 3, 1.00000000
419, 1058, 1.00000000
196, 759, 0.00000000
551, 2096, 0.00000000
659, 564, 1.00000000
689, 2085, 1.00000000
656, 572, 1.00000000
407, 248, 0.00000000
544, 318, 1.00000000
407, 802, 1.00000000
469, 1880, 1.00000000
680, 1752, 0.00000000
419, 155, 1.00000000
457, 947, 0.00000000
216, 251, 1.00000000
92, 1053, 0.00000000
537, 2001, 1.00000000
291, 1665, 0.00000000
419, 161, 1.00000000
418, 1562, 0.00000000
735, 102, 1.00000000
414, 1354, 1.00000000
73, 720, 0.00000000
659, 150, 0.00000000
21, 1904, 1.00000000
135, 1467, 0.00000000
777, 1740, 0.00000000
457, 737, 0.00000000
512, 298, 1.00000000
354, 138, 0.00000000
360, 1126, 1.00000000
322, 629, 0.00000000
598, 781, 0.00000000
310, 1122, 1.00000000
287, 667, 1.00000000
139, 1807, 1.00000000
27, 78, 0.00000000
637, 1294, 0.00000000
470, 1517, 1.00000000
393, 1889, 0.00000000
554, 900, 0.00000000
806, 1994, 0.00000000
103, 850, 0.00000000
351, 1817, 1.00000000
341, 929, 1.00000000
665, 810, 1.00000000
192, 66, 0.00000000
349, 923, 0.00000000
120, 297, 1.00000000
6, 146, 1.00000000
530, 1950, 1.00000000
749, 1601, 1.00000000
472, 1367, 1.00000000
29, 360, 0.00000000
609, 879, 1.00000000
31, 20, 0.00000000
360, 1191, 0.00000000
545, 724, 0.00000000
604, 475, 0.00000000
211, 362, 1.00000000
720, 775, 0.00000000
538, 556, 1.00000000
112, 1671, 1.00000000
7, 1563, 0.00000000
173, 1264, 0.00000000
366, 13, 0.00000000
386, 592, 0.00000000
64, 125, 0.00000000
90, 2024, 1.00000000
145, 520, 1.00000000
6, 1446, 1.00000000
124, 1171, 0.00000000
49, 1589, 1.00000000
19, 620, 0.00000000
306, 958, 1.00000000
405, 1344, 0.00000000
106, 1327, 0.00000000
39, 958, 1.00000000
125, 1068, 0.00000000
115, 1404, 0.00000000
28, 1790, 1.00000000
760, 25, 1.00000000
751, 1646, 1.00000000
419, 770, 0.00000000
668, 55, 1.00000000
192, 221, 1.00000000
544, 1058, 1.00000000
762, 947, 1.00000000
419, 221, 1.00000000
376, 1408, 0.00000000
382, 805, 0.00000000
192, 1929, 1.00000000
204, 1499, 1.00000000
652, 663, 1.00000000
291, 260, 0.00000000
579, 1590, 0.00000000
249, 390, 1.00000000
543, 1361, 0.00000000
208, 660, 1.00000000
204, 1497, 1.00000000
605, 969, 0.00000000
730, 454, 1.00000000
436, 1278, 0.00000000
280, 1157, 1.00000000
553, 179, 0.00000000
6, 1452, 1.00000000
695, 728, 1.00000000
275, 633, 0.00000000
196, 308, 0.00000000
6, 1460, 1.00000000
717, 44, 1.00000000
258, 844, 0.00000000
743, 835, 1.00000000
426, 298, 1.00000000
745, 1164, 1.00000000
145, 1183, 1.00000000
606, 150, 1.00000000
819, 673, 1.00000000
470, 1860, 1.00000000
174, 169, 0.00000000
301, 1944, 0.00000000
15, 1204, 0.00000000
487, 1864, 0.00000000
659, 562, 1.00000000
545, 1050, 0.00000000
447, 1113, 1.00000000
567, 756, 1.00000000
204, 978, 1.00000000
162, 856, 1.00000000
445, 136, 0.00000000
753, 1753, 0.00000000
805, 340, 0.00000000
736, 1458, 0.00000000
230, 1759, 0.00000000
100, 210, 1.00000000
119, 1837, 1.00000000
652, 667, 1.00000000
528, 611, 0.00000000
290, 1434, 1.00000000
44, 268, 1.00000000
792, 594, 1.00000000
234, 149, 1.00000000
693, 775, 0.00000000
336, 247, 0.00000000
568, 1809, 1.00000000
667, 712, 0.00000000
664, 1266, 0.00000000
163, 1104, 0.00000000
401, 1835, 1.00000000
184, 825, 1.00000000
44, 358, 1.00000000
234, 229, 1.00000000
505, 1268, 0.00000000
686, 229, 1.00000000
88, 1242, 1.00000000
335, 1823, 0.00000000
144, 80, 0.00000000
82, 1615, 0.00000000
312, 84, 0.00000000
533, 56, 0.00000000
102, 1142, 0.00000000
91, 887, 0.00000000
714, 18, 0.00000000
411, 461, 1.00000000
409, 496, 1.00000000
146, 370, 0.00000000
518, 278, 0.00000000
409, 255, 1.00000000
192, 234, 1.00000000
193, 267, 0.00000000
763, 122, 1.00000000
447, 169, 0.00000000
606, 1100, 1.00000000
